provider_id,provider_name,provider_type,provider_website,programme_name,programme_link,study_stage,subject_area,matched_keywords,last_checked,notes,refined_bucket,refined_reason,refined_score,programme_name_before_normalization,programme_name_original,study_stage_before_standardization,subject_area_before_standardization,programme_name_before_repair,name_repair_reason
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Child Health,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-child-health,Diploma; Postgraduate,Health,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Postgraduate Diploma in Child Health,Postgraduate Diploma in Child Health,Diploma; Postgraduate,Health,Postgraduate Diploma in Child Health,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Clinical Dental Technology,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-clinical-dental-technology,Diploma; Postgraduate,Unknown,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Postgraduate Diploma in Clinical Dental Technology,Postgraduate Diploma in Clinical Dental Technology,Diploma; Postgraduate,Unknown,Postgraduate Diploma in Clinical Dental Technology,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Clinical Dentistry,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-clinical-dentistry,Diploma; Postgraduate,Unknown,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Postgraduate Diploma in Clinical Dentistry,Postgraduate Diploma in Clinical Dentistry,Diploma; Postgraduate,Unknown,Postgraduate Diploma in Clinical Dentistry,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Clinical Pharmacy,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-clinical-pharmacy,Diploma; Postgraduate,Health,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Postgraduate Diploma in Clinical Pharmacy,Postgraduate Diploma in Clinical Pharmacy,Diploma; Postgraduate,Health,Postgraduate Diploma in Clinical Pharmacy,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Clinical Psychology,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-clinical-psychology,Diploma; Postgraduate,Law / Social Sciences,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Postgraduate Diploma in Clinical Psychology,Postgraduate Diploma in Clinical Psychology,Diploma; Postgraduate,Law / Social Sciences,Postgraduate Diploma in Clinical Psychology,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Community Dentistry,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-community-dentistry,Diploma; Postgraduate,Unknown,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Postgraduate Diploma in Community Dentistry,Postgraduate Diploma in Community Dentistry,Diploma; Postgraduate,Unknown,Postgraduate Diploma in Community Dentistry,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Dental Technology,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-dental-technology,Diploma; Postgraduate,Unknown,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Postgraduate Diploma in Dental Technology,Postgraduate Diploma in Dental Technology,Diploma; Postgraduate,Unknown,Postgraduate Diploma in Dental Technology,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Digital Health,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-digital-health,Diploma; Postgraduate,Health,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Postgraduate Diploma in Digital Health,Postgraduate Diploma in Digital Health,Diploma; Postgraduate,Health,Postgraduate Diploma in Digital Health,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Education and Learning,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-education-and-learning,Diploma; Postgraduate,Education,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Postgraduate Diploma in Education and Learning,Postgraduate Diploma in Education and Learning,Diploma; Postgraduate,Education,Postgraduate Diploma in Education and Learning,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Executive Management,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-executive-management,Diploma; Postgraduate,Business / Management,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Postgraduate Diploma in Executive Management,Postgraduate Diploma in Executive Management,Diploma; Postgraduate,Business / Management,Postgraduate Diploma in Executive Management,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Faith-based Leadership and Management,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-faith-based-leadership-and-management,Diploma; Postgraduate,Business / Management,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Postgraduate Diploma in Faith-based Leadership and Management,Postgraduate Diploma in Faith-based Leadership and Management,Diploma; Postgraduate,Business / Management,Postgraduate Diploma in Faith-based Leadership and Management,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Health Management,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-health-management,Diploma; Postgraduate,Business / Management; Health,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Postgraduate Diploma in Health Management,Postgraduate Diploma in Health Management,Diploma; Postgraduate,Business / Management; Health,Postgraduate Diploma in Health Management,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Health Sciences,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-health-sciences,Diploma; Postgraduate,Health; Science,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Postgraduate Diploma in Health Sciences,Postgraduate Diploma in Health Sciences,Diploma; Postgraduate,Health; Science,Postgraduate Diploma in Health Sciences,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Higher Education,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-higher-education,Diploma; Postgraduate,Education,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Postgraduate Diploma in Higher Education,Postgraduate Diploma in Higher Education,Diploma; Postgraduate,Education,Postgraduate Diploma in Higher Education,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Medical Laboratory Science,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-medical-laboratory-science,Diploma; Postgraduate,Health; Science,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Postgraduate Diploma in Medical Laboratory Science,Postgraduate Diploma in Medical Laboratory Science,Diploma; Postgraduate,Health; Science,Postgraduate Diploma in Medical Laboratory Science,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Medical Technology,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-medical-technology,Diploma; Postgraduate,Health,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Postgraduate Diploma in Medical Technology,Postgraduate Diploma in Medical Technology,Diploma; Postgraduate,Health,Postgraduate Diploma in Medical Technology,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Ministry,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-ministry,Diploma; Postgraduate,Unknown,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Postgraduate Diploma in Ministry,Postgraduate Diploma in Ministry,Diploma; Postgraduate,Unknown,Postgraduate Diploma in Ministry,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Musculoskeletal Medicine,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-musculoskeletal-medicine,Diploma; Postgraduate,Unknown,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Postgraduate Diploma in Musculoskeletal Medicine,Postgraduate Diploma in Musculoskeletal Medicine,Diploma; Postgraduate,Unknown,Postgraduate Diploma in Musculoskeletal Medicine,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Music,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-music,Diploma; Postgraduate,Creative Arts / Design,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Postgraduate Diploma in Music,Postgraduate Diploma in Music,Diploma; Postgraduate,Creative Arts / Design,Postgraduate Diploma in Music,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Neuropsychology,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-neuropsychology,Diploma; Postgraduate,Law / Social Sciences,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Postgraduate Diploma in Neuropsychology,Postgraduate Diploma in Neuropsychology,Diploma; Postgraduate,Law / Social Sciences,Postgraduate Diploma in Neuropsychology,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Obstetrics and Medical Gynaecology,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-obstetrics-and-medical-gynaecology,Diploma; Postgraduate,Health,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Postgraduate Diploma in Obstetrics and Medical Gynaecology,Postgraduate Diploma in Obstetrics and Medical Gynaecology,Diploma; Postgraduate,Health,Postgraduate Diploma in Obstetrics and Medical Gynaecology,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Occupational Medicine,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-occupational-medicine,Diploma; Postgraduate,Unknown,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Postgraduate Diploma in Occupational Medicine,Postgraduate Diploma in Occupational Medicine,Diploma; Postgraduate,Unknown,Postgraduate Diploma in Occupational Medicine,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Ophthalmic Basic Sciences,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-ophthalmic-basic-sciences,Diploma; Postgraduate,Science,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Postgraduate Diploma in Ophthalmic Basic Sciences,Postgraduate Diploma in Ophthalmic Basic Sciences,Diploma; Postgraduate,Science,Postgraduate Diploma in Ophthalmic Basic Sciences,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Pharmacy,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-pharmacy,Diploma; Postgraduate,Health,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Postgraduate Diploma in Pharmacy,Postgraduate Diploma in Pharmacy,Diploma; Postgraduate,Health,Postgraduate Diploma in Pharmacy,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Physiotherapy,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-physiotherapy,Diploma; Postgraduate,Unknown,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Postgraduate Diploma in Physiotherapy,Postgraduate Diploma in Physiotherapy,Diploma; Postgraduate,Unknown,Postgraduate Diploma in Physiotherapy,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Primary Health Care,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-primary-health-care,Diploma; Postgraduate,Health,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Postgraduate Diploma in Primary Health Care,Postgraduate Diploma in Primary Health Care,Diploma; Postgraduate,Health,Postgraduate Diploma in Primary Health Care,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Psychological Assessment and Intervention,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-psychological-assessment-and-intervention-pgdippai,Diploma; Postgraduate,Unknown,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Postgraduate Diploma in Psychological Assessment and Intervention,Postgraduate Diploma in Psychological Assessment and Intervention,Diploma; Postgraduate,Unknown,Postgraduate Diploma in Psychological Assessment and Intervention,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Public Health,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-public-health,Diploma; Postgraduate,Health,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Postgraduate Diploma in Public Health,Postgraduate Diploma in Public Health,Diploma; Postgraduate,Health,Postgraduate Diploma in Public Health,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Rehabilitation,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-rehabilitation,Diploma; Postgraduate,Unknown,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Postgraduate Diploma in Rehabilitation,Postgraduate Diploma in Rehabilitation,Diploma; Postgraduate,Unknown,Postgraduate Diploma in Rehabilitation,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Rural Clinical Practice,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-rural-clinical-practice,Diploma; Postgraduate,Unknown,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Postgraduate Diploma in Rural Clinical Practice,Postgraduate Diploma in Rural Clinical Practice,Diploma; Postgraduate,Unknown,Postgraduate Diploma in Rural Clinical Practice,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Science,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-science,Diploma; Postgraduate,Science,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Postgraduate Diploma in Science,Postgraduate Diploma in Science,Diploma; Postgraduate,Science,Postgraduate Diploma in Science,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Science Communication,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-science-communication,Diploma; Postgraduate,Science,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Postgraduate Diploma in Science Communication,Postgraduate Diploma in Science Communication,Diploma; Postgraduate,Science,Postgraduate Diploma in Science Communication,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Social Welfare,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-social-welfare,Diploma; Postgraduate,Unknown,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Postgraduate Diploma in Social Welfare,Postgraduate Diploma in Social Welfare,Diploma; Postgraduate,Unknown,Postgraduate Diploma in Social Welfare,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Sport Development and Management,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-sport-development-and-management,Diploma; Postgraduate,Business / Management,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Postgraduate Diploma in Sport Development and Management,Postgraduate Diploma in Sport Development and Management,Diploma; Postgraduate,Business / Management,Postgraduate Diploma in Sport Development and Management,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Sport and Exercise Medicine,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-sport-and-exercise-medicine,Diploma; Postgraduate,Unknown,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Postgraduate Diploma in Sport and Exercise Medicine,Postgraduate Diploma in Sport and Exercise Medicine,Diploma; Postgraduate,Unknown,Postgraduate Diploma in Sport and Exercise Medicine,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Surgical Anatomy,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-surgical-anatomy,Diploma; Postgraduate,Unknown,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Postgraduate Diploma in Surgical Anatomy,Postgraduate Diploma in Surgical Anatomy,Diploma; Postgraduate,Unknown,Postgraduate Diploma in Surgical Anatomy,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Theology,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-theology,Diploma; Postgraduate,Unknown,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Postgraduate Diploma in Theology,Postgraduate Diploma in Theology,Diploma; Postgraduate,Unknown,Postgraduate Diploma in Theology,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Travel Medicine,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-travel-medicine,Diploma; Postgraduate,Hospitality / Tourism,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Postgraduate Diploma in Travel Medicine,Postgraduate Diploma in Travel Medicine,Diploma; Postgraduate,Hospitality / Tourism,Postgraduate Diploma in Travel Medicine,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate Diploma in Wildlife Management,https://www.otago.ac.nz/courses/qualifications/postgraduate-diploma-in-wildlife-management,Diploma; Postgraduate,Business / Management,course;courses;qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Postgraduate Diploma in Wildlife Management,Postgraduate Diploma in Wildlife Management,Diploma; Postgraduate,Business / Management,Postgraduate Diploma in Wildlife Management,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Postgraduate study,https://www.otago.ac.nz/international/future-students/subjects-courses/postgraduate-study,Postgraduate,Unknown,course;courses;subject;subjects,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific study option or subject page,45.0,Postgraduate study,Postgraduate study,Postgraduate,Unknown,Postgraduate study,kept_original
7007.0,University of Otago,University,http://www.otago.ac.nz/,Undergraduate study,https://www.otago.ac.nz/international/future-students/subjects-courses/subjects,Bachelor,Unknown,course;courses;subject;subjects,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific study option or subject page,45.0,Undergraduate study,Undergraduate study,Bachelor,Unknown,Undergraduate study,kept_original
7002.0,University of Waikato,University,http://www.waikato.ac.nz/,Bachelor of Science,https://www.waikato.ac.nz/study/qualifications/bachelor-of-science/?stage=Stage,Bachelor,Science,qualification;qualifications;bachelor,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Bachelor of Science,Bachelor of Science,Bachelor,Science,Bachelor of Science,kept_original
7002.0,University of Waikato,University,http://www.waikato.ac.nz/,Diploma in Postgraduate Preparation – Pre-Masters,https://college.waikato.ac.nz/international-programmes/postgraduate/dippp/,Diploma; Postgraduate,Unknown,programme;program;programmes;diploma;master,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Diploma in Postgraduate Preparation – Pre-Masters,Diploma in Postgraduate Preparation – Pre-Masters,Diploma; Postgraduate,Unknown,Diploma in Postgraduate Preparation – Pre-Masters,kept_original
7002.0,University of Waikato,University,http://www.waikato.ac.nz/,Doctor of Education,https://www.waikato.ac.nz/study/qualifications/doctor-of-education/,Unknown,Education,qualification;qualifications,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,85.0,Doctor of Education,Doctor of Education,Unknown,Education,Doctor of Education,kept_original
7002.0,University of Waikato,University,http://www.waikato.ac.nz/,Doctor of Juridical Science,https://www.waikato.ac.nz/study/qualifications/doctor-of-juridical-science/,Unknown,Science,qualification;qualifications,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,85.0,Doctor of Juridical Science,Doctor of Juridical Science,Unknown,Science,Doctor of Juridical Science,kept_original
7002.0,University of Waikato,University,http://www.waikato.ac.nz/,Doctor of Musical Arts,https://www.waikato.ac.nz/study/qualifications/doctor-of-musical-arts/,Unknown,Creative Arts / Design,qualification;qualifications,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,85.0,Doctor of Musical Arts,Doctor of Musical Arts,Unknown,Creative Arts / Design,Doctor of Musical Arts,kept_original
7002.0,University of Waikato,University,http://www.waikato.ac.nz/,Doctor of Philosophy,https://www.waikato.ac.nz/study/qualifications/doctor-of-philosophy/,Doctoral,Unknown,qualification;qualifications;phd,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Doctor of Philosophy,Doctor of Philosophy,Doctoral,Unknown,Doctor of Philosophy,kept_original
7002.0,University of Waikato,University,http://www.waikato.ac.nz/,Foundation Studies programme,https://pathways.waikato.ac.nz/programmes/foundation-studies,Certificate,Unknown,programme;program;programmes;foundation;pathway,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific study option or subject page,45.0,Foundation Studies programme,Foundation Studies programme,Certificate,Unknown,Foundation Studies programme,kept_original
7002.0,University of Waikato,University,http://www.waikato.ac.nz/,"Master of Education 1.5 years Hamilton, Tauranga,",https://www.waikato.ac.nz/study/qualifications/master-of-education/,Master,Education,qualification;qualifications;degree;master,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,"Master of Education 1.5 years Hamilton, Tauranga,","Master of Education 1.5 years Hamilton, Tauranga,",Master,Education,"Master of Education 1.5 years Hamilton, Tauranga,",kept_original
7002.0,University of Waikato,University,http://www.waikato.ac.nz/,Master of Philosophy,https://www.waikato.ac.nz/study/qualifications/master-of-philosophy/,Master,Unknown,qualification;qualifications;master,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,Master of Philosophy,Master of Philosophy,Master,Unknown,Master of Philosophy,kept_original
7002.0,University of Waikato,University,http://www.waikato.ac.nz/,Master the art of,https://www.waikato.ac.nz/study/qualifications/master-of-design/,Master,Creative Arts / Design,qualification;qualifications;master,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Master the art of,Master the art of,Master,Creative Arts / Design,Master the art of,kept_original
7002.0,University of Waikato,University,http://www.waikato.ac.nz/,Masters Degree,https://www.waikato.ac.nz/study/qualifications/master-of-business-and-management/,Master,Business / Management,qualification;qualifications;degree;master,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,Masters Degree,Masters Degree,Master,Business / Management,Masters Degree,kept_original
7002.0,University of Waikato,University,http://www.waikato.ac.nz/,PhD and Doctoral,https://www.waikato.ac.nz/study/options/postgraduate/phd-doctoral/,Postgraduate; Doctoral,Unknown,phd;doctoral; degree;degrees;phd;doctoral,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,80.0,PhD and Doctoral,PhD and Doctoral,Postgraduate; Doctoral,Unknown,PhD and Doctoral,kept_original
7002.0,University of Waikato,University,http://www.waikato.ac.nz/,PhD and Doctoral Application process,https://www.waikato.ac.nz/study/options/postgraduate/phd-doctoral/application-process/,Postgraduate; Doctoral,Unknown,phd;doctoral,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,80.0,PhD and Doctoral Application process,PhD and Doctoral Application process,Postgraduate; Doctoral,Unknown,PhD and Doctoral Application process,kept_original
7002.0,University of Waikato,University,http://www.waikato.ac.nz/,PhD and Doctoral programmes,https://www.waikato.ac.nz/study/apply/phd-and-doctoral/,Doctoral,Unknown,programme;program;programmes;phd;doctoral,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,65.0,PhD and Doctoral programmes,PhD and Doctoral programmes,Doctoral,Unknown,PhD and Doctoral programmes,kept_original
7002.0,University of Waikato,University,http://www.waikato.ac.nz/,PhD opportunity,https://www.waikato.ac.nz/study/options/postgraduate/,Diploma; Postgraduate; Master; Doctoral,Unknown,study option;study options;phd; degree;degrees;study option;study options;master; study option;study options;phd;doctoral; study option;study options;diploma;master,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,90.0,PhD opportunity,PhD opportunity,Diploma; Postgraduate; Master; Doctoral,Unknown,PhD opportunity,kept_original
7002.0,University of Waikato,University,http://www.waikato.ac.nz/,Undergraduate study options :: University of Waikato,https://www.waikato.ac.nz/study/options/undergraduate/,Bachelor,Unknown,study option;study options,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific study option or subject page,45.0,Undergraduate study options :: University of Waikato,Undergraduate study options :: University of Waikato,Bachelor,Unknown,Undergraduate study options :: University of Waikato,kept_original
7002.0,University of Waikato,University,http://www.waikato.ac.nz/,postgraduate diplomas,https://www.waikato.ac.nz/study/qualifications/postgraduate-diploma/,Diploma; Postgraduate,Unknown,qualification;qualifications;diploma,2026-05-17,deduplicated/normalized from same programme_link; kept concise title,clean,specific study option or subject page,45.0,postgraduate diplomas,postgraduate diplomas,Diploma; Postgraduate,Unknown,postgraduate diplomas,kept_original
6017.0,WITT,Institute of Technology/Polytechnic,http://www.witt.ac.nz/,Bachelor of Design and Arts Level 7,https://www.witt.ac.nz/study/arts-and-design-creative/arts-and-design/bachelor-of-design-and-arts-level-7/,Bachelor,Creative Arts / Design,bachelor,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,100.0,Bachelor of Design and Arts Level 7,Bachelor of Design and Arts Level 7,Bachelor,Creative Arts / Design,Bachelor of,repaired_from_url_slug
